month,year,species,lat_range,sighting_dates,number,sighting_distinct_dates,sites,Season_End,Hectares_Occupied_Start,Hectares_Occupied_End,Drought_Events,Flood_Events,Freeze_Events,Severe_Storm_Events ,Tropical_Cyclone_Events,Wildfire_Events,Winter_Storm_Events,Tons_Used
3,2019,Monarch Egg (FIRST sighted),25+_TO_30,23,379,15,23,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Egg (FIRST sighted),30+_TO_35,35,727,20,35,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Egg (FIRST sighted),35+_TO_40,2,46,1,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Egg Sighted,25+_TO_30,17,568,11,16,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Egg Sighted,30+_TO_35,29,1687,16,22,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Larva (FIRST sighted),25+_TO_30,31,116,19,29,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Larva (FIRST sighted),30+_TO_35,21,235,15,20,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Larva Sighted,20+_TO_25,1,20,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Larva Sighted,25+_TO_30,43,417,26,33,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch Larva Sighted,30+_TO_35,17,172,11,16,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,Monarch PEAK Migration,30+_TO_35,4,100400,1,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,"Monarch, Captive-Reared",25+_TO_30,11,223,9,10,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2019,"Monarch, Captive-Reared",30+_TO_35,17,217,13,13,2020,6.05,2.83,0,3,0,8,2,1,0,407779
3,2020,Milkweed (FIRST sighted),25+_TO_30,7,7,6,7,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Milkweed (FIRST sighted),30+_TO_35,57,57,25,52,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Milkweed (FIRST sighted),35+_TO_40,49,49,16,46,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Milkweed (FIRST sighted),4O+_TO_45,6,6,6,6,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Milkweed Sighted,25+_TO_30,10,10,9,10,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Milkweed Sighted,30+_TO_35,39,39,16,26,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Milkweed Sighted,35+_TO_40,4,4,4,4,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch (OTHER Observations),25+_TO_30,17,49,11,15,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch (OTHER Observations),30+_TO_35,14,88,12,13,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult (FIRST sighted),20+_TO_25,12,2420,9,11,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult (FIRST sighted),25+_TO_30,78,148,28,74,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult (FIRST sighted),30+_TO_35,274,407,28,271,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult (FIRST sighted),35+_TO_40,39,49,12,39,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult Sighted,20_OR_LESS,7,7,5,6,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult Sighted,25+_TO_30,174,330,30,112,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult Sighted,30+_TO_35,316,1782,31,259,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Adult Sighted,35+_TO_40,12,14,8,11,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Egg (FIRST sighted),25+_TO_30,20,173,14,18,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Egg (FIRST sighted),30+_TO_35,57,856,25,56,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Egg (FIRST sighted),35+_TO_40,9,252,6,8,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Egg Sighted,25+_TO_30,17,173,13,17,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Egg Sighted,30+_TO_35,33,687,19,24,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Egg Sighted,35+_TO_40,1,20,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva (FIRST sighted),20+_TO_25,1,4,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva (FIRST sighted),25+_TO_30,30,169,17,30,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva (FIRST sighted),30+_TO_35,49,672,23,49,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva (FIRST sighted),35+_TO_40,3,8,3,3,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva Sighted,25+_TO_30,28,302,15,25,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva Sighted,30+_TO_35,42,463,21,30,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,Monarch Larva Sighted,35+_TO_40,2,13,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,"Monarch, Captive-Reared",20+_TO_25,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,"Monarch, Captive-Reared",25+_TO_30,11,170,9,9,2021,2.83,2.1,1,0,0,13,7,1,0,407779
3,2020,"Monarch, Captive-Reared",30+_TO_35,18,370,13,11,2021,2.83,2.1,1,0,0,13,7,1,0,407779
4,1997,Monarch Adult (FIRST sighted),35+_TO_40,6,6,6,6,1998,18.19,5.77,0,2,0,1,0,0,0,434541
4,1997,Monarch Adult Sighted,25+_TO_30,1,1,1,1,1998,18.19,5.77,0,2,0,1,0,0,0,434541
4,1997,Monarch Adult Sighted,30+_TO_35,19,27,11,16,1998,18.19,5.77,0,2,0,1,0,0,0,434541
4,1997,Monarch Adult Sighted,35+_TO_40,76,77,24,68,1998,18.19,5.77,0,2,0,1,0,0,0,434541
4,1997,Monarch Adult Sighted,4O+_TO_45,16,16,9,14,1998,18.19,5.77,0,2,0,1,0,0,0,434541
4,1998,Monarch Adult (FIRST sighted),25+_TO_30,3,3,3,3,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1998,Monarch Adult (FIRST sighted),30+_TO_35,22,22,12,20,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1998,Monarch Adult (FIRST sighted),35+_TO_40,31,31,18,29,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1998,Monarch Adult (FIRST sighted),4O+_TO_45,12,12,10,11,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1998,Monarch Egg (FIRST sighted),25+_TO_30,2,2,2,2,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1998,Monarch Egg (FIRST sighted),30+_TO_35,2,2,2,2,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1998,Monarch Egg (FIRST sighted),35+_TO_40,2,2,2,2,1999,5.77,5.56,1,1,1,3,3,0,1,424562
4,1999,Monarch (OTHER Observations),25+_TO_30,10,10,7,6,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,1999,Monarch (OTHER Observations),30+_TO_35,20,20,10,13,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,1999,Monarch (OTHER Observations),35+_TO_40,5,5,5,5,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,1999,Monarch Adult (FIRST sighted),25+_TO_30,4,4,4,3,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,1999,Monarch Adult (FIRST sighted),30+_TO_35,20,20,12,20,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,1999,Monarch Adult (FIRST sighted),35+_TO_40,62,62,25,51,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,1999,Monarch Adult (FIRST sighted),4O+_TO_45,5,5,4,5,2000,5.56,9.05,1,0,0,1,1,0,2,433634
4,2000,Monarch (OTHER Observations),25+_TO_30,6,6,5,4,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch (OTHER Observations),30+_TO_35,7,7,5,4,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch (OTHER Observations),35+_TO_40,4,4,4,4,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Adult (FIRST sighted),30+_TO_35,14,14,9,13,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Adult (FIRST sighted),35+_TO_40,79,79,24,66,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Adult (FIRST sighted),4O+_TO_45,19,19,11,18,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Egg (FIRST sighted),25+_TO_30,1,1,1,1,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Egg (FIRST sighted),30+_TO_35,3,3,3,3,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Egg (FIRST sighted),35+_TO_40,7,7,6,7,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Larva (FIRST sighted),25+_TO_30,2,2,2,2,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Larva (FIRST sighted),30+_TO_35,3,3,3,3,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2000,Monarch Larva (FIRST sighted),35+_TO_40,1,1,1,1,2001,9.05,2.83,1,1,0,1,0,1,1,430005
4,2001,Milkweed (FIRST sighted),25+_TO_30,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Milkweed (FIRST sighted),30+_TO_35,9,9,7,9,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Milkweed (FIRST sighted),35+_TO_40,25,25,17,23,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Milkweed (FIRST sighted),4O+_TO_45,12,12,7,12,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Milkweed (FIRST sighted),5O+_OR_GREATER,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch (OTHER Observations),25+_TO_30,16,16,9,10,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch (OTHER Observations),30+_TO_35,23,23,12,19,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch (OTHER Observations),35+_TO_40,5,5,4,5,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Adult (FIRST sighted),25+_TO_30,8,8,7,8,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Adult (FIRST sighted),30+_TO_35,51,51,17,46,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Adult (FIRST sighted),35+_TO_40,38,38,21,37,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Adult (FIRST sighted),4O+_TO_45,6,6,5,6,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Egg (FIRST sighted),25+_TO_30,2,2,2,2,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Egg (FIRST sighted),30+_TO_35,5,5,5,5,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Egg (FIRST sighted),35+_TO_40,2,2,2,2,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Larva (FIRST sighted),25+_TO_30,9,9,6,7,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Larva (FIRST sighted),30+_TO_35,3,3,3,3,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2001,Monarch Larva (FIRST sighted),35+_TO_40,3,3,2,3,2002,2.83,9.36,0,0,0,1,1,0,0,411408
4,2002,Milkweed (FIRST sighted),30+_TO_35,21,21,13,17,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Milkweed (FIRST sighted),35+_TO_40,46,46,18,41,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Milkweed (FIRST sighted),4O+_TO_45,29,29,15,29,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch (OTHER Observations),25+_TO_30,22,22,19,13,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch (OTHER Observations),30+_TO_35,47,47,22,20,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch (OTHER Observations),35+_TO_40,12,12,10,11,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch (OTHER Observations),4O+_TO_45,8,8,5,7,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Adult (FIRST sighted),25+_TO_30,7,7,6,7,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Adult (FIRST sighted),30+_TO_35,30,30,17,27,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Adult (FIRST sighted),35+_TO_40,44,44,20,37,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Adult (FIRST sighted),4O+_TO_45,5,5,5,4,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Adult Sighted,30+_TO_35,2,2,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Egg (FIRST sighted),25+_TO_30,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Egg (FIRST sighted),30+_TO_35,11,11,9,11,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Egg (FIRST sighted),35+_TO_40,4,4,4,4,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Larva (FIRST sighted),25+_TO_30,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Larva (FIRST sighted),30+_TO_35,5,5,5,5,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2002,Monarch Larva (FIRST sighted),35+_TO_40,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
4,2003,Milkweed (FIRST sighted),30+_TO_35,10,10,6,9,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Milkweed (FIRST sighted),35+_TO_40,31,31,19,30,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Milkweed (FIRST sighted),45+_TO_50,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Milkweed (FIRST sighted),4O+_TO_45,29,29,11,29,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch (OTHER Observations),25+_TO_30,5,5,5,5,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch (OTHER Observations),30+_TO_35,24,24,18,15,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch (OTHER Observations),35+_TO_40,11,11,8,8,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch (OTHER Observations),4O+_TO_45,4,4,4,4,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Adult (FIRST sighted),25+_TO_30,2,2,2,2,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Adult (FIRST sighted),30+_TO_35,25,25,13,21,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Adult (FIRST sighted),35+_TO_40,60,60,24,53,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Adult (FIRST sighted),4O+_TO_45,5,5,4,5,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Adult Sighted,30+_TO_35,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Adult Sighted,4O+_TO_45,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Egg (FIRST sighted),30+_TO_35,4,4,4,4,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Egg (FIRST sighted),35+_TO_40,10,10,8,8,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Egg (FIRST sighted),4O+_TO_45,1,1,1,1,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Larva (FIRST sighted),25+_TO_30,3,3,3,2,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Larva (FIRST sighted),30+_TO_35,5,5,5,5,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2003,Monarch Larva (FIRST sighted),35+_TO_40,2,2,2,2,2004,7.54,11.12,1,0,0,4,1,1,0,417758
4,2004,Milkweed (FIRST sighted),25+_TO_30,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Milkweed (FIRST sighted),30+_TO_35,8,8,6,8,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Milkweed (FIRST sighted),35+_TO_40,37,37,20,35,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Milkweed (FIRST sighted),4O+_TO_45,19,19,10,18,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch (OTHER Observations),25+_TO_30,14,14,11,7,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch (OTHER Observations),30+_TO_35,13,13,11,10,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch (OTHER Observations),35+_TO_40,9,9,6,9,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Adult (FIRST sighted),20+_TO_25,1,1,1,1,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Adult (FIRST sighted),25+_TO_30,6,6,6,5,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Adult (FIRST sighted),30+_TO_35,28,28,17,25,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Adult (FIRST sighted),35+_TO_40,28,28,16,25,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Adult (FIRST sighted),4O+_TO_45,5,5,5,5,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Egg (FIRST sighted),25+_TO_30,7,7,5,7,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Egg (FIRST sighted),30+_TO_35,3,3,2,2,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Larva (FIRST sighted),25+_TO_30,11,11,9,11,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2004,Monarch Larva (FIRST sighted),30+_TO_35,5,5,5,5,2005,11.12,2.19,0,0,0,1,4,0,0,425016
4,2005,Milkweed (FIRST sighted),30+_TO_35,13,13,8,13,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Milkweed (FIRST sighted),35+_TO_40,34,34,15,33,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Milkweed (FIRST sighted),4O+_TO_45,24,24,15,21,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch (OTHER Observations),25+_TO_30,3,3,3,3,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch (OTHER Observations),30+_TO_35,10,10,7,10,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch (OTHER Observations),35+_TO_40,35,35,8,28,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch (OTHER Observations),4O+_TO_45,2,2,2,2,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Adult (FIRST sighted),25+_TO_30,9,9,5,9,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Adult (FIRST sighted),30+_TO_35,48,48,20,40,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Adult (FIRST sighted),35+_TO_40,38,38,19,37,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Adult (FIRST sighted),4O+_TO_45,2,2,2,2,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Egg (FIRST sighted),25+_TO_30,4,4,4,4,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Egg (FIRST sighted),30+_TO_35,5,5,4,5,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Egg (FIRST sighted),35+_TO_40,5,5,5,5,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Larva (FIRST sighted),25+_TO_30,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Larva (FIRST sighted),30+_TO_35,6,6,4,6,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Larva (FIRST sighted),35+_TO_40,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2005,Monarch Larva (FIRST sighted),4O+_TO_45,1,1,1,1,2006,2.19,5.91,1,0,0,1,4,0,0,388275
4,2006,Milkweed (FIRST sighted),30+_TO_35,10,10,7,8,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Milkweed (FIRST sighted),35+_TO_40,47,47,22,40,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Milkweed (FIRST sighted),4O+_TO_45,41,41,18,37,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch (OTHER Observations),25+_TO_30,4,4,4,4,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch (OTHER Observations),30+_TO_35,28,28,17,15,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch (OTHER Observations),35+_TO_40,13,13,10,9,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch (OTHER Observations),4O+_TO_45,7,7,5,7,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Adult (FIRST sighted),30+_TO_35,48,48,14,47,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Adult (FIRST sighted),35+_TO_40,131,131,28,114,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Adult (FIRST sighted),4O+_TO_45,18,18,13,17,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Egg (FIRST sighted),25+_TO_30,3,3,2,2,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Egg (FIRST sighted),30+_TO_35,8,8,7,8,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Egg (FIRST sighted),35+_TO_40,18,18,11,16,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Egg (FIRST sighted),4O+_TO_45,2,2,1,2,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Larva (FIRST sighted),25+_TO_30,6,6,6,6,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Larva (FIRST sighted),30+_TO_35,12,12,11,12,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2006,Monarch Larva (FIRST sighted),35+_TO_40,5,5,4,5,2007,5.91,6.87,1,1,0,4,0,1,0,392811
4,2007,Milkweed (FIRST sighted),30+_TO_35,8,8,6,8,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Milkweed (FIRST sighted),35+_TO_40,20,20,16,19,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Milkweed (FIRST sighted),45+_TO_50,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Milkweed (FIRST sighted),4O+_TO_45,22,22,12,21,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch (OTHER Observations),25+_TO_30,20,20,15,15,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch (OTHER Observations),30+_TO_35,31,31,21,12,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch (OTHER Observations),35+_TO_40,6,6,5,6,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch (OTHER Observations),5O+_OR_GREATER,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Adult (FIRST sighted),25+_TO_30,2,2,2,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Adult (FIRST sighted),30+_TO_35,31,31,20,31,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Adult (FIRST sighted),35+_TO_40,68,68,20,62,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Adult (FIRST sighted),4O+_TO_45,8,8,6,8,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Egg (FIRST sighted),25+_TO_30,1,1,1,1,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Egg (FIRST sighted),30+_TO_35,8,8,7,8,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Egg (FIRST sighted),35+_TO_40,18,18,10,16,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Larva (FIRST sighted),25+_TO_30,5,5,5,5,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Larva (FIRST sighted),30+_TO_35,3,3,3,3,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2007,Monarch Larva (FIRST sighted),35+_TO_40,4,4,4,4,2008,6.87,4.61,1,0,2,1,0,1,0,400068
4,2008,Milkweed (FIRST sighted),30+_TO_35,19,19,13,19,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Milkweed (FIRST sighted),35+_TO_40,63,63,21,56,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Milkweed (FIRST sighted),4O+_TO_45,28,28,12,27,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Monarch (OTHER Observations),25+_TO_30,14,14,12,8,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Monarch (OTHER Observations),30+_TO_35,34,34,20,30,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Monarch (OTHER Observations),35+_TO_40,25,25,12,22,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Monarch (OTHER Observations),45+_TO_50,2,2,2,2,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Monarch (OTHER Observations),4O+_TO_45,3,3,3,3,2009,4.61,3.06,1,1,0,6,3,1,0,379203
4,2008,Monarch Adult (FIRST sighted),25+_TO_30,3,3,3,3,2009,4.61,3.06,1,1,0,6,3,1,0,379203
